ds,y
1713606347.1729298,2962
1713606347.1729357,66
1713606347.1777647,2962
1713606347.1852436,66
1713606347.1855028,1514
1713606347.1865902,66
1713606347.191665,2962
1713606347.1916742,66
1713606347.2039757,66
1713606347.2039828,2962
1713606347.2042403,2962
1713606347.2100823,66
1713606347.21656,66
1713606347.2165673,2962
1713606347.2168207,2962
1713606347.22232,66
1713606347.229424,66
1713606347.229426,2962
1713606347.229437,1514
1713606347.2294388,2962
1713606347.2412863,66
1713606347.2417111,66
1713606347.2419791,2962
1713606347.2421856,66
1713606347.245333,2962
1713606347.2542992,66
1713606347.2545626,2962
1713606347.2545774,66
1713606347.2668777,2962
1713606347.2672896,66
1713606347.279192,66
1713606347.2792022,2962
1713606347.2794538,66
1713606347.2797208,1514
1713606347.2858815,2962
1713606347.28614,66
1713606347.2981954,66
1713606347.2982028,2962
1713606347.2984576,2962
1713606347.3039572,66
1713606347.3048024,2962
1713606347.3107738,66
1713606347.3110375,2962
1713606347.316413,66
1713606347.323354,66
1713606347.3233616,2962
1713606347.324494,2962
1713606347.3291156,66
1713606347.338887,2962
1713606347.341417,66
1713606347.3482478,66
1713606347.348257,2962
1713606347.3532789,2962
1713606347.3540113,66
1713606347.3554797,1514
1713606347.3603745,2962
1713606347.3608227,66
1713606347.3676724,2962
1713606347.3725617,66
1713606347.373484,66
1713606347.373491,2962
1713606347.382066,1514
1713606347.3850758,66
1713606347.3891058,2962
1713606347.390585,66
1713606347.398448,66
1713606347.3984547,2962
1713606347.403502,2962
1713606347.4055007,66
1713606347.4153447,66
1713606347.415351,2962
1713606347.4178944,2962
1713606347.4211059,66
1713606347.4317589,66
1713606347.4317646,2962
1713606347.4322855,2962
1713606347.437518,66
1713606347.446378,2962
1713606347.4475763,66
1713606347.4483783,2962
1713606347.4522092,66
1713606347.4607685,2962
1713606347.4623992,66
1713606347.4665847,66
1713606347.4665914,2962
1713606347.4751606,2962
1713606347.477229,66
1713606347.483033,66
1713606347.483039,1514
1713606347.4830413,2962
1713606347.4895535,1514
1713606347.496601,2962
1713606347.4977925,66
1713606347.4990504,2962
1713606347.5024168,66
1713606347.5109916,2962
1713606347.5126333,66
1713606347.516805,66
1713606347.5251374,66
1713606347.5251431,2962
1713606347.5253825,2962
1713606347.5308974,66
1713606347.5334265,66
1713606347.5397768,2266
1713606347.5399642,66
1713606347.5412784,2962
1713606347.542761,66
1713606347.558912,66
1713606347.5589206,2962
1713606347.5654159,66
1713606347.5654502,66
1713606347.5758371,66
1713606347.5758436,2962
1713606347.5927045,66
1713606347.5927129,2962
1713606347.6095858,66
1713606347.609593,1514
1713606347.609595,2962
1713606347.6265483,66
1713606347.6265576,2962
1713606347.6313965,52
1713606347.6510684,2962
1713606347.6521032,66
1713606347.6679595,2266
1713606347.6701953,66
1713606347.6877072,66
1713606347.7027817,66
1713606347.7255442,66
1713606347.7255552,66
1713606347.8308854,66
1713606347.8454177,66
1713606347.8454497,66
1713606348.181667,74
1713606348.181683,74
1713606348.1897132,66
1713606348.1905663,2962
1713606348.190571,66
1713606348.1972191,2962
1713606348.197226,66
1713606348.21131,2962
1713606348.211323,66
1713606348.2253969,2962
1713606348.2254035,66
1713606348.2394805,2962
1713606348.2394884,66
1713606348.2535667,2962
1713606348.2535748,66
1713606348.2676592,2962
1713606348.2676713,66
1713606348.28174,2962
1713606348.2817507,66
1713606348.295829,2962
1713606348.2958386,66
1713606348.307216,74
1713606348.3099108,2962
1713606348.309916,66
1713606348.324,2962
1713606348.3240063,66
1713606348.3297534,74
1713606348.329773,66
1713606348.3303916,2962
1713606348.3305368,66
1713606348.3361452,2962
1713606348.3380897,1514
1713606348.3383896,66
1713606348.345128,2962
1713606348.3483343,2962
1713606348.35528,66
1713606348.3592155,2962
1713606348.3606582,66
1713606348.360789,2962
1713606348.3721776,66
1713606348.3729808,66
1713606348.3732452,2962
1713606348.3732934,2962
1713606348.385433,66
1713606348.3857007,2962
1713606348.3873825,2962
1713606348.3932014,66
1713606348.3978899,66
1713606348.3981545,66
1713606348.3984218,2962
1713606348.4014733,2962
1713606348.40729,66
1713606348.4107132,66
1713606348.4108958,2962
1713606348.4155655,2962
1713606348.422842,66
1713606348.4230669,66
1713606348.423333,2962
1713606348.4296434,2962
1713606348.435522,66
1713606348.4397388,66
1713606348.4397717,2962
